date_hour,fixing,fixing_1_volume,hour,date,Krajowe zapotrzebowanie na moc,Suma zdolności wytwórczych JWCD,Suma zdolności wytwórczych nJWCD,Generacja JWCD,Generacja nJWCD,Generacja źródeł wiatrowych,Wymagana rezerwa mocy ponad zapotrzebowanie,fixing_minus_1d,fixing_minus_2d,fixing_minus_3d,fixing_minus_4d,fixing_minus_5d,fixing_minus_6d,fixing_minus_7d,fixing_1_volume_minus_1d
2018-01-07 18:00:00,162.0,2388.0,18,2018-01-07,20525,21305,6789,14687,5838,544,1849,176.02,183.0,182.1,157.8,216.7,121.0,137.24,2810.2
2018-01-07 19:00:00,160.0,2383.4,19,2018-01-07,20600,21547,6806,14745,5855,562,1856,172.2,173.0,174.24,155.0,200.1,125.0,127.43,2562.8
2018-01-07 20:00:00,147.47,2773.3,20,2018-01-07,19975,21547,6830,14068,5907,587,1800,153.0,166.3,159.0,149.18,183.97,119.29,124.22,2074.0
2018-01-07 21:00:00,145.0,2292.1,21,2018-01-07,19075,21547,6829,13126,5949,609,1719,147.58,153.0,149.14,146.08,160.81,118.41,118.7,2182.9
2018-01-07 22:00:00,132.0,2089.8,22,2018-01-07,18175,21447,6788,12274,5901,616,1638,143.3,147.91,133.42,130.0,149.21,117.0,118.7,1803.2
2018-01-07 23:00:00,127.51,1683.8,23,2018-01-07,17125,21447,6772,11244,5881,615,1544,135.0,145.3,125.0,122.1,137.5,117.0,117.0,1511.3
2018-01-08 00:00:00,120.0,1776.5,0,2018-01-08,15938,21277,6889,9753,6185,657,1437,125.0,129.91,117.97,111.4,132.2,117.0,117.0,1537.4
2018-01-08 01:00:00,118.9,1649.9,1,2018-01-08,15475,21277,6898,9281,6194,683,1395,119.0,118.32,113.9,107.93,132.0,117.0,113.59,1727.5
2018-01-08 02:00:00,118.9,1658.5,2,2018-01-08,15350,21277,6909,9145,6205,698,1384,118.9,118.32,111.08,102.83,125.5,116.88,97.0,1681.0
2018-01-08 03:00:00,118.9,1648.3,3,2018-01-08,15450,21277,6908,9246,6204,707,1393,117.98,118.32,109.0,102.0,125.37,117.0,89.0,1740.1
2018-01-08 04:00:00,118.9,1720.6,4,2018-01-08,15825,21277,6902,9627,6198,699,1427,117.98,118.32,110.0,105.0,132.2,121.13,75.0,1790.8
2018-01-08 05:00:00,135.0,1772.7,5,2018-01-08,17113,21277,6918,10899,6214,679,1543,117.98,119.17,112.3,109.75,133.98,130.91,75.0,1763.2
2018-01-08 06:00:00,154.5,1694.9,6,2018-01-08,20225,21447,6892,14005,6220,639,1823,121.85,118.32,136.99,135.89,149.18,150.0,80.0,1607.1
2018-01-08 07:00:00,179.0,1112.0,7,2018-01-08,22563,21447,6855,16331,6232,555,2033,123.78,119.17,147.74,149.14,159.4,167.74,75.71,1615.2
2018-01-08 08:00:00,210.0,1296.5,8,2018-01-08,23575,21447,6789,17422,6153,475,2124,127.5,136.39,155.0,150.0,159.76,180.05,76.62,1496.8
2018-01-08 09:00:00,215.95,1587.9,9,2018-01-08,24150,22077,6719,18067,6083,390,2176,134.71,147.8,157.0,157.29,161.61,187.58,100.0,1561.7
2018-01-08 10:00:00,216.4,1669.5,10,2018-01-08,24100,22077,6656,18080,6020,340,2171,137.53,147.8,159.15,157.33,158.0,196.02,108.12,1874.8
2018-01-08 11:00:00,225.96,1824.9,11,2018-01-08,24313,22077,6625,18324,5989,327,2191,142.64,154.91,165.66,163.6,158.0,196.9,116.19,2070.8
2018-01-08 12:00:00,230.0,1795.5,12,2018-01-08,24425,22077,6637,18424,6001,334,2201,143.13,157.0,165.0,167.0,155.0,199.01,116.85,2088.4
2018-01-08 13:00:00,230.0,1763.6,13,2018-01-08,24475,22077,6725,18386,6089,422,2205,143.98,156.0,164.1,168.97,155.0,204.0,117.0,2154.7
2018-01-08 14:00:00,205.91,1501.0,14,2018-01-08,24163,22077,6863,17936,6227,562,2177,143.1,154.0,162.6,167.17,154.4,197.63,117.0,2016.6
2018-01-08 15:00:00,204.31,1387.4,15,2018-01-08,24125,22077,7002,17754,6371,709,2174,144.7,157.0,165.0,170.0,158.03,198.6,117.0,1948.3
2018-01-08 16:00:00,238.0,1652.2,16,2018-01-08,25100,22077,7173,18558,6542,860,2261,151.18,172.2,180.75,183.5,164.18,217.0,121.13,2011.8
2018-01-08 17:00:00,230.0,1739.7,17,2018-01-08,25325,22077,7389,18562,6763,1017,2282,157.0,180.0,187.01,189.0,164.01,228.9,119.4,2303.8
2018-01-08 18:00:00,199.6,1634.4,18,2018-01-08,24975,22077,7539,18054,6921,1174,2250,162.0,176.02,183.0,182.1,157.8,216.7,121.0,2388.0
2018-01-08 19:00:00,187.31,1731.6,19,2018-01-08,24800,22077,7685,17728,7072,1322,2234,160.0,172.2,173.0,174.24,155.0,200.1,125.0,2383.4
2018-01-08 20:00:00,172.52,1755.7,20,2018-01-08,24025,22077,7826,16810,7215,1465,2165,147.47,153.0,166.3,159.0,149.18,183.97,119.29,2773.3
2018-01-08 21:00:00,160.0,1830.9,21,2018-01-08,22538,22077,7965,15184,7354,1610,2031,145.0,147.58,153.0,149.14,146.08,160.81,118.41,2292.1
2018-01-08 22:00:00,147.53,2451.2,22,2018-01-08,20925,21907,8050,13506,7419,1758,1886,132.0,143.3,147.91,133.42,130.0,149.21,117.0,2089.8
2018-01-08 23:00:00,130.67,2010.2,23,2018-01-08,19500,21907,8182,11959,7541,1907,1757,127.51,135.0,145.3,125.0,122.1,137.5,117.0,1683.8
2018-01-09 00:00:00,125.0,1640.3,0,2018-01-09,18225,21922,7990,11214,7011,1729,1643,120.0,125.0,129.91,117.97,111.4,132.2,117.0,1776.5
2018-01-09 01:00:00,117.84,1559.3,1,2018-01-09,17600,21922,8147,10432,7168,1896,1586,118.9,119.0,118.32,113.9,107.93,132.0,117.0,1649.9
2018-01-09 02:00:00,117.84,1796.7,2,2018-01-09,17325,21922,8310,9994,7331,2059,1562,118.9,118.9,118.32,111.08,102.83,125.5,116.88,1658.5
2018-01-09 03:00:00,116.0,1849.2,3,2018-01-09,17325,21922,8451,9853,7472,2210,1562,118.9,117.98,118.32,109.0,102.0,125.37,117.0,1648.3
2018-01-09 04:00:00,117.84,1702.7,4,2018-01-09,17700,22552,8610,10069,7631,2369,1595,118.9,117.98,118.32,110.0,105.0,132.2,121.13,1720.6
2018-01-09 05:00:00,124.55,1676.4,5,2018-01-09,18525,22552,8767,10736,7789,2535,1670,135.0,117.98,119.17,112.3,109.75,133.98,130.91,1772.7
2018-01-09 06:00:00,147.5,2488.8,6,2018-01-09,21075,22552,8937,13062,8013,2694,1899,154.5,121.85,118.32,136.99,135.89,149.18,150.0,1694.9
2018-01-09 07:00:00,155.6,1641.8,7,2018-01-09,23063,22529,9147,14807,8256,2806,2078,179.0,123.78,119.17,147.74,149.14,159.4,167.74,1112.0
2018-01-09 08:00:00,159.0,1687.6,8,2018-01-09,23900,22422,9202,15590,8310,2911,2153,210.0,127.5,136.39,155.0,150.0,159.76,180.05,1296.5
2018-01-09 09:00:00,162.96,1760.9,9,2018-01-09,24275,22382,9282,15885,8390,2986,2187,215.95,134.71,147.8,157.0,157.29,161.61,187.58,1587.9
2018-01-09 10:00:00,160.2,1839.2,10,2018-01-09,24188,22342,9317,15763,8425,3021,2179,216.4,137.53,147.8,159.15,157.33,158.0,196.02,1669.5
2018-01-09 11:00:00,163.5,2008.5,11,2018-01-09,24375,22302,9334,15933,8442,3048,2196,225.96,142.64,154.91,165.66,163.6,158.0,196.9,1824.9
2018-01-09 12:00:00,167.13,1949.6,12,2018-01-09,24438,22311,9382,15948,8490,3091,2202,230.0,143.13,157.0,165.0,167.0,155.0,199.01,1795.5
2018-01-09 13:00:00,165.42,2105.4,13,2018-01-09,24463,22311,9542,15815,8648,3251,2204,230.0,143.98,156.0,164.1,168.97,155.0,204.0,1763.6
2018-01-09 14:00:00,159.2,2291.0,14,2018-01-09,24088,22321,9827,15155,8933,3542,2170,205.91,143.1,154.0,162.6,167.17,154.4,197.63,1501.0
2018-01-09 15:00:00,162.0,2161.4,15,2018-01-09,24025,22311,10117,14802,9223,3848,2165,204.31,144.7,157.0,165.0,170.0,158.03,198.6,1387.4
2018-01-09 16:00:00,168.72,2132.0,16,2018-01-09,25088,22420,10258,15724,9364,3989,2260,238.0,151.18,172.2,180.75,183.5,164.18,217.0,1652.2
2018-01-09 17:00:00,169.35,2230.7,17,2018-01-09,25350,22460,10301,15939,9411,4026,2284,230.0,157.0,180.0,187.01,189.0,164.01,228.9,1739.7
2018-01-09 18:00:00,165.9,2327.3,18,2018-01-09,24925,22523,10325,15487,9438,4051,2246,199.6,162.0,176.02,183.0,182.1,157.8,216.7,1634.4
2018-01-09 19:00:00,165.3,2450.6,19,2018-01-09,24725,22523,10283,15329,9396,3995,2228,187.31,160.0,172.2,173.0,174.24,155.0,200.1,1731.6
2018-01-09 20:00:00,162.98,2446.6,20,2018-01-09,24000,22552,10182,14705,9295,3895,2162,172.52,147.47,153.0,166.3,159.0,149.18,183.97,1755.7
2018-01-09 21:00:00,153.2,2468.9,21,2018-01-09,22550,22552,10059,13378,9172,3796,2032,160.0,145.0,147.58,153.0,149.14,146.08,160.81,1830.9
2018-01-09 22:00:00,149.0,2750.8,22,2018-01-09,20875,22435,9858,11929,8946,3655,1881,147.53,132.0,143.3,147.91,133.42,130.0,149.21,2451.2
2018-01-09 23:00:00,136.74,2433.2,23,2018-01-09,19500,22435,9698,10724,8776,3487,1757,130.67,127.51,135.0,145.3,125.0,122.1,137.5,2010.2
2018-01-10 00:00:00,117.76,2530.1,0,2018-01-10,18575,21805,9650,9882,8693,3379,1674,125.0,120.0,125.0,129.91,117.97,111.4,132.2,1640.3
2018-01-10 01:00:00,115.1,2481.5,1,2018-01-10,17875,21805,9484,9348,8527,3223,1611,117.84,118.9,119.0,118.32,113.9,107.93,132.0,1559.3
2018-01-10 02:00:00,115.0,2592.5,2,2018-01-10,17600,21805,9352,9205,8395,3091,1586,117.84,118.9,118.9,118.32,111.08,102.83,125.5,1796.7
2018-01-10 03:00:00,115.0,2481.9,3,2018-01-10,17600,21922,9193,9364,8236,2942,1586,116.0,118.9,117.98,118.32,109.0,102.0,125.37,1849.2
2018-01-10 04:00:00,117.76,2116.9,4,2018-01-10,17950,21922,9024,9883,8067,2773,1618,117.84,118.9,117.98,118.32,110.0,105.0,132.2,1702.7
2018-01-10 05:00:00,130.79,2066.9,5,2018-01-10,18700,21922,8845,10811,7889,2603,1685,124.55,135.0,117.98,119.17,112.3,109.75,133.98,1676.4
2018-01-10 06:00:00,160.0,2025.8,6,2018-01-10,21075,21922,8711,13266,7809,2459,1899,147.5,154.5,121.85,118.32,136.99,135.89,149.18,2488.8
2018-01-10 07:00:00,172.29,1308.1,7,2018-01-10,23075,21922,8688,15258,7817,2339,2079,155.6,179.0,123.78,119.17,147.74,149.14,159.4,1641.8
2018-01-10 08:00:00,202.46,1257.6,8,2018-01-10,23925,21893,8491,16310,7615,2136,2156,159.0,210.0,127.5,136.39,155.0,150.0,159.76,1687.6
2018-01-10 09:00:00,208.2,1424.0,9,2018-01-10,24400,21893,8262,17014,7386,1902,2198,162.96,215.95,134.71,147.8,157.0,157.29,161.61,1760.9
2018-01-10 10:00:00,209.6,1462.8,10,2018-01-10,24425,21893,8009,17292,7133,1649,2201,160.2,216.4,137.53,147.8,159.15,157.33,158.0,1839.2
2018-01-10 11:00:00,219.14,1577.3,11,2018-01-10,24650,21893,7741,17785,6865,1391,2221,163.5,225.96,142.64,154.91,165.66,163.6,158.0,2008.5
2018-01-10 12:00:00,225.0,1627.4,12,2018-01-10,24700,21864,7497,18079,6621,1137,2225,167.13,230.0,143.13,157.0,165.0,167.0,155.0,1949.6
2018-01-10 13:00:00,231.09,1767.6,13,2018-01-10,24750,21864,7395,18233,6517,1035,2230,165.42,230.0,143.98,156.0,164.1,168.97,155.0,2105.4
2018-01-10 14:00:00,222.99,1607.3,14,2018-01-10,24425,21864,7386,17917,6508,1032,2201,159.2,205.91,143.1,154.0,162.6,167.17,154.4,2291.0
2018-01-10 15:00:00,230.1,1610.5,15,2018-01-10,24350,21864,7377,17851,6499,1031,2194,162.0,204.31,144.7,157.0,165.0,170.0,158.03,2161.4
2018-01-10 16:00:00,300.0,2037.4,16,2018-01-10,25200,21835,7365,18713,6487,1019,2270,168.72,238.0,151.18,172.2,180.75,183.5,164.18,2132.0
2018-01-10 17:00:00,278.27,2003.9,17,2018-01-10,25475,21796,7341,19008,6467,989,2295,169.35,230.0,157.0,180.0,187.01,189.0,164.01,2230.7
2018-01-10 18:00:00,258.0,1905.9,18,2018-01-10,25125,21796,7304,18692,6433,953,2264,165.9,199.6,162.0,176.02,183.0,182.1,157.8,2327.3
2018-01-10 19:00:00,242.29,1856.8,19,2018-01-10,25000,21796,7229,18642,6358,864,2252,165.3,187.31,160.0,172.2,173.0,174.24,155.0,2450.6
2018-01-10 20:00:00,219.14,1637.3,20,2018-01-10,24250,21883,7113,18008,6242,749,2185,162.98,172.52,147.47,153.0,166.3,159.0,149.18,2446.6
2018-01-10 21:00:00,179.7,1064.2,21,2018-01-10,22750,21883,6970,16651,6099,640,2050,153.2,160.0,145.0,147.58,153.0,149.14,146.08,2468.9
2018-01-10 22:00:00,179.25,1988.9,22,2018-01-10,21225,21727,6820,15302,5923,555,1913,149.0,147.53,132.0,143.3,147.91,133.42,130.0,2750.8
2018-01-10 23:00:00,155.71,1676.1,23,2018-01-10,19900,21727,6756,14051,5849,483,1793,136.74,130.67,127.51,135.0,145.3,125.0,122.1,2433.2
2018-01-11 00:00:00,141.8,1864.4,0,2018-01-11,18363,21568,6725,12555,5808,398,1655,117.76,125.0,120.0,125.0,129.91,117.97,111.4,2530.1
2018-01-11 01:00:00,139.0,1762.2,1,2018-01-11,17613,21568,6668,11862,5751,351,1587,115.1,117.84,118.9,119.0,118.32,113.9,107.93,2481.5
2018-01-11 02:00:00,135.0,1757.0,2,2018-01-11,17375,21568,6630,11662,5713,313,1566,115.0,117.84,118.9,118.9,118.32,111.08,102.83,2592.5
2018-01-11 03:00:00,130.34,1782.3,3,2018-01-11,17325,21802,6585,11657,5668,278,1562,115.0,116.0,118.9,117.98,118.32,109.0,102.0,2481.9
2018-01-11 04:00:00,130.34,1842.8,4,2018-01-11,17625,21802,6567,11975,5650,260,1589,117.76,117.84,118.9,117.98,118.32,110.0,105.0,2116.9
2018-01-11 05:00:00,141.95,2056.1,5,2018-01-11,18500,21802,6553,12863,5637,255,1667,130.79,124.55,135.0,117.98,119.17,112.3,109.75,2066.9
2018-01-11 06:00:00,170.98,2094.8,6,2018-01-11,21063,21802,6571,15360,5703,253,1898,160.0,147.5,154.5,121.85,118.32,136.99,135.89,2025.8
2018-01-11 07:00:00,212.2,1116.1,7,2018-01-11,23063,21802,6663,17238,5825,247,2078,172.29,155.6,179.0,123.78,119.17,147.74,149.14,1308.1
2018-01-11 08:00:00,226.0,1649.6,8,2018-01-11,23788,21720,6663,17968,5820,236,2143,202.46,159.0,210.0,127.5,136.39,155.0,150.0,1257.6
2018-01-11 09:00:00,235.6,1849.5,9,2018-01-11,24163,21720,6651,18355,5808,219,2177,208.2,162.96,215.95,134.71,147.8,157.0,157.29,1424.0
2018-01-11 10:00:00,245.0,1757.6,10,2018-01-11,24213,21720,6641,18415,5798,209,2181,209.6,160.2,216.4,137.53,147.8,159.15,157.33,1462.8
2018-01-11 11:00:00,260.0,1832.4,11,2018-01-11,24375,21720,6620,18598,5777,198,2196,219.14,163.5,225.96,142.64,154.91,165.66,163.6,1577.3
2018-01-11 12:00:00,267.08,1864.5,12,2018-01-11,24375,21720,6596,18622,5753,169,2196,225.0,167.13,230.0,143.13,157.0,165.0,167.0,1627.4
2018-01-11 13:00:00,255.0,1877.2,13,2018-01-11,24425,21720,6564,18706,5719,137,2201,231.09,165.42,230.0,143.98,156.0,164.1,168.97,1767.6
2018-01-11 14:00:00,240.0,1719.2,14,2018-01-11,24150,21720,6604,18391,5759,183,2176,222.99,159.2,205.91,143.1,154.0,162.6,167.17,1607.3
2018-01-11 15:00:00,240.0,1793.8,15,2018-01-11,24125,21720,6645,18325,5800,242,2174,230.1,162.0,204.31,144.7,157.0,165.0,170.0,1610.5
2018-01-11 16:00:00,425.0,1914.1,16,2018-01-11,25025,21802,6696,19174,5851,293,2255,300.0,168.72,238.0,151.18,172.2,180.75,183.5,2037.4
2018-01-11 17:00:00,400.0,1914.7,17,2018-01-11,25300,21802,6747,19394,5906,338,2279,278.27,169.35,230.0,157.0,180.0,187.01,189.0,2003.9
2018-01-11 18:00:00,269.0,1867.7,18,2018-01-11,24950,21802,6790,18998,5952,382,2248,258.0,165.9,199.6,162.0,176.02,183.0,182.1,1905.9
2018-01-11 19:00:00,250.0,1794.3,19,2018-01-11,24750,21802,6828,18760,5990,406,2230,242.29,165.3,187.31,160.0,172.2,173.0,174.24,1856.8
2018-01-11 20:00:00,210.9,1515.7,20,2018-01-11,24100,21770,6840,18098,6002,419,2171,219.14,162.98,172.52,147.47,153.0,166.3,159.0,1637.3
2018-01-11 21:00:00,173.7,1049.8,21,2018-01-11,22575,21770,6823,16590,5985,431,2034,179.7,153.2,160.0,145.0,147.58,153.0,149.14,1064.2
2018-01-11 22:00:00,166.06,2249.1,22,2018-01-11,20975,21538,6794,15045,5930,461,1890,179.25,149.0,147.53,132.0,143.3,147.91,133.42,1988.9
2018-01-11 23:00:00,147.12,2486.6,23,2018-01-11,19650,21498,6828,13690,5960,497,1771,155.71,136.74,130.67,127.51,135.0,145.3,125.0,1676.1
2018-01-12 00:00:00,142.3,2349.9,0,2018-01-12,18350,21759,7105,12162,6188,872,1654,141.8,117.76,125.0,120.0,125.0,129.91,117.97,1864.4
2018-01-12 01:00:00,142.3,2116.5,1,2018-01-12,17688,21759,7119,11486,6202,896,1594,139.0,115.1,117.84,118.9,119.0,118.32,113.9,1762.2
2018-01-12 02:00:00,136.0,1965.1,2,2018-01-12,17500,21719,7138,11279,6221,915,1577,135.0,115.0,117.84,118.9,118.9,118.32,111.08,1757.0
2018-01-12 03:00:00,135.8,1780.2,3,2018-01-12,17525,21719,7148,11294,6231,925,1580,130.34,115.0,116.0,118.9,117.98,118.32,109.0,1782.3
2018-01-12 04:00:00,136.2,2036.1,4,2018-01-12,17750,21951,7168,11499,6251,945,1600,130.34,117.76,117.84,118.9,117.98,118.32,110.0,1842.8
2018-01-12 05:00:00,144.3,2323.1,5,2018-01-12,18650,22063,7194,12374,6276,976,1681,141.95,130.79,124.55,135.0,117.98,119.17,112.3,2056.1
2018-01-12 06:00:00,178.7,2054.7,6,2018-01-12,21363,22063,7251,14982,6381,1012,1925,170.98,160.0,147.5,154.5,121.85,118.32,136.99,2094.8
2018-01-12 07:00:00,209.45,1127.2,7,2018-01-12,23388,22055,7375,16851,6537,1043,2107,212.2,172.29,155.6,179.0,123.78,119.17,147.74,1116.1
2018-01-12 08:00:00,225.0,1453.3,8,2018-01-12,23988,22055,7409,17422,6566,1066,2161,226.0,202.46,159.0,210.0,127.5,136.39,155.0,1649.6
2018-01-12 09:00:00,230.54,1660.8,9,2018-01-12,24213,22055,7445,17611,6602,1085,2181,235.6,208.2,162.96,215.95,134.71,147.8,157.0,1849.5
2018-01-12 10:00:00,228.6,1648.3,10,2018-01-12,24175,22055,7432,17586,6589,1072,2178,245.0,209.6,160.2,216.4,137.53,147.8,159.15,1757.6
2018-01-12 11:00:00,232.0,1802.3,11,2018-01-12,24325,22055,7380,17788,6537,1030,2192,260.0,219.14,163.5,225.96,142.64,154.91,165.66,1832.4
2018-01-12 12:00:00,231.78,1800.6,12,2018-01-12,24325,22055,7333,17835,6490,978,2192,267.08,225.0,167.13,230.0,143.13,157.0,165.0,1864.5
2018-01-12 13:00:00,227.0,1676.4,13,2018-01-12,24275,22055,7359,17761,6514,1004,2187,255.0,231.09,165.42,230.0,143.98,156.0,164.1,1877.2
2018-01-12 14:00:00,208.99,1624.3,14,2018-01-12,23950,22055,7498,17297,6653,1154,2158,240.0,222.99,159.2,205.91,143.1,154.0,162.6,1719.2
2018-01-12 15:00:00,207.5,1599.9,15,2018-01-12,23950,22055,7654,17141,6809,1328,2158,240.0,230.1,162.0,204.31,144.7,157.0,165.0,1793.8
2018-01-12 16:00:00,250.0,1892.0,16,2018-01-12,24938,22055,7829,17954,6984,1498,2247,425.0,300.0,168.72,238.0,151.18,172.2,180.75,1914.1
2018-01-12 17:00:00,240.0,1865.7,17,2018-01-12,25200,22055,7986,18055,7145,1659,2270,400.0,278.27,169.35,230.0,157.0,180.0,187.01,1914.7
2018-01-12 18:00:00,218.0,1672.1,18,2018-01-12,24850,22055,8148,17540,7310,1822,2239,269.0,258.0,165.9,199.6,162.0,176.02,183.0,1867.7
2018-01-12 19:00:00,197.5,1704.5,19,2018-01-12,24650,22055,8201,17287,7363,1861,2221,250.0,242.29,165.3,187.31,160.0,172.2,173.0,1794.3
2018-01-12 20:00:00,183.8,2047.4,20,2018-01-12,24000,22055,8163,16675,7325,1824,2162,210.9,219.14,162.98,172.52,147.47,153.0,166.3,1515.7
2018-01-12 21:00:00,167.5,1977.4,21,2018-01-12,22475,22063,8099,15214,7261,1784,2025,173.7,179.7,153.2,160.0,145.0,147.58,153.0,1049.8
2018-01-12 22:00:00,147.7,2459.8,22,2018-01-12,20875,22063,7992,13749,7126,1741,1881,166.06,179.25,149.0,147.53,132.0,143.3,147.91,2249.1
2018-01-12 23:00:00,142.3,2256.3,23,2018-01-12,19550,22063,7936,12484,7066,1695,1762,147.12,155.71,136.74,130.67,127.51,135.0,145.3,2486.6
2018-01-13 00:00:00,140.0,2116.5,0,2018-01-13,18063,21898,7656,11285,6778,1452,1628,142.3,141.8,117.76,125.0,120.0,125.0,129.91,2349.9
2018-01-13 01:00:00,131.35,1983.2,1,2018-01-13,17150,21898,7631,10397,6753,1437,1546,142.3,139.0,115.1,117.84,118.9,119.0,118.32,2116.5
2018-01-13 02:00:00,126.0,1688.3,2,2018-01-13,16700,21898,7655,9923,6777,1459,1505,136.0,135.0,115.0,117.84,118.9,118.9,118.32,1965.1
2018-01-13 03:00:00,125.19,1810.0,3,2018-01-13,16600,21898,7676,9802,6798,1484,1496,135.8,130.34,115.0,116.0,118.9,117.98,118.32,1780.2
2018-01-13 04:00:00,125.0,1815.3,4,2018-01-13,16725,21898,7726,9877,6848,1532,1508,136.2,130.34,117.76,117.84,118.9,117.98,118.32,2036.1
2018-01-13 05:00:00,128.3,1703.8,5,2018-01-13,16875,21898,7784,9968,6907,1594,1521,144.3,141.95,130.79,124.55,135.0,117.98,119.17,2323.1
2018-01-13 06:00:00,135.5,1942.0,6,2018-01-13,17750,21745,7875,10704,7046,1668,1600,178.7,170.98,160.0,147.5,154.5,121.85,118.32,2054.7
2018-01-13 07:00:00,144.8,2432.3,7,2018-01-13,18700,21745,8026,11484,7216,1774,1685,209.45,212.2,172.29,155.6,179.0,123.78,119.17,1127.2
2018-01-13 08:00:00,150.08,2534.4,8,2018-01-13,19675,21745,8098,12392,7283,1853,1773,225.0,226.0,202.46,159.0,210.0,127.5,136.39,1453.3
2018-01-13 09:00:00,164.19,2731.9,9,2018-01-13,20650,21745,8174,13291,7359,1927,1861,230.54,235.6,208.2,162.96,215.95,134.71,147.8,1660.8
2018-01-13 10:00:00,167.4,2791.1,10,2018-01-13,21100,21745,8171,13744,7356,1924,1901,228.6,245.0,209.6,160.2,216.4,137.53,147.8,1648.3
2018-01-13 11:00:00,171.05,2933.0,11,2018-01-13,21350,21745,8088,14077,7273,1841,1924,232.0,260.0,219.14,163.5,225.96,142.64,154.91,1802.3
2018-01-13 12:00:00,170.0,2681.5,12,2018-01-13,21300,21745,7985,14130,7170,1738,1919,231.78,267.08,225.0,167.13,230.0,143.13,157.0,1800.6
2018-01-13 13:00:00,165.0,2680.2,13,2018-01-13,21150,21745,7957,14010,7140,1710,1906,227.0,255.0,231.09,165.42,230.0,143.98,156.0,1676.4
2018-01-13 14:00:00,156.7,2513.9,14,2018-01-13,20650,21745,7984,13483,7167,1736,1861,208.99,240.0,222.99,159.2,205.91,143.1,154.0,1624.3
2018-01-13 15:00:00,159.29,2329.8,15,2018-01-13,20650,21745,7987,13480,7170,1759,1861,207.5,240.0,230.1,162.0,204.31,144.7,157.0,1599.9
2018-01-13 16:00:00,170.7,2698.5,16,2018-01-13,21875,21745,8054,14638,7237,1824,1971,250.0,425.0,300.0,168.72,238.0,151.18,172.2,1892.0
2018-01-13 17:00:00,181.4,2693.1,17,2018-01-13,22175,21745,8154,14834,7341,1923,1998,240.0,400.0,278.27,169.35,230.0,157.0,180.0,1865.7
2018-01-13 18:00:00,173.43,2731.4,18,2018-01-13,22000,21745,8245,14565,7435,2015,1982,218.0,269.0,258.0,165.9,199.6,162.0,176.02,1672.1
2018-01-13 19:00:00,164.46,2514.3,19,2018-01-13,21700,21745,8220,14290,7410,1986,1955,197.5,250.0,242.29,165.3,187.31,160.0,172.2,1704.5
2018-01-13 20:00:00,148.1,2579.0,20,2018-01-13,21050,21745,8140,13720,7330,1907,1897,183.8,210.9,219.14,162.98,172.52,147.47,153.0,2047.4
2018-01-13 21:00:00,142.7,2499.3,21,2018-01-13,20000,21745,8044,12766,7234,1834,1802,167.5,173.7,179.7,153.2,160.0,145.0,147.58,1977.4
2018-01-13 22:00:00,135.6,2298.8,22,2018-01-13,18825,21745,7971,11713,7112,1779,1697,147.7,166.06,179.25,149.0,147.53,132.0,143.3,2459.8
2018-01-13 23:00:00,126.0,1806.6,23,2018-01-13,17700,21745,7921,10658,7042,1721,1595,142.3,147.12,155.71,136.74,130.67,127.51,135.0,2256.3
2018-01-14 00:00:00,118.04,1557.5,0,2018-01-14,16750,21316,7959,9468,7282,1551,1510,140.0,142.3,141.8,117.76,125.0,120.0,125.0,2116.5
2018-01-14 01:00:00,118.04,1650.7,1,2018-01-14,16000,21316,7912,8765,7235,1504,1442,131.35,142.3,139.0,115.1,117.84,118.9,119.0,1983.2
2018-01-14 02:00:00,115.2,1852.4,2,2018-01-14,15613,21316,7880,8413,7200,1476,1407,126.0,136.0,135.0,115.0,117.84,118.9,118.9,1688.3
2018-01-14 03:00:00,115.2,1790.9,3,2018-01-14,15488,21316,7866,8302,7186,1461,1396,125.19,135.8,130.34,115.0,116.0,118.9,117.98,1810.0
2018-01-14 04:00:00,115.2,1785.5,4,2018-01-14,15525,21316,7853,8352,7173,1445,1400,125.0,136.2,130.34,117.76,117.84,118.9,117.98,1815.3
2018-01-14 05:00:00,118.04,1703.7,5,2018-01-14,15700,21316,7827,8553,7147,1422,1415,128.3,144.3,141.95,130.79,124.55,135.0,117.98,1703.8
2018-01-14 06:00:00,120.74,1488.6,6,2018-01-14,16100,21351,7817,8959,7141,1402,1451,135.5,178.7,170.98,160.0,147.5,154.5,121.85,1942.0
2018-01-14 07:00:00,124.53,1566.3,7,2018-01-14,16400,21351,7852,9216,7184,1383,1478,144.8,209.45,212.2,172.29,155.6,179.0,123.78,2432.3
2018-01-14 08:00:00,125.6,1364.6,8,2018-01-14,17125,21351,7769,10029,7096,1268,1544,150.08,225.0,226.0,202.46,159.0,210.0,127.5,2534.4
2018-01-14 09:00:00,134.5,1541.5,9,2018-01-14,18175,21351,7614,11244,6931,1112,1638,164.19,230.54,235.6,208.2,162.96,215.95,134.71,2731.9
2018-01-14 10:00:00,142.4,1838.2,10,2018-01-14,18788,21351,7488,11983,6805,978,1693,167.4,228.6,245.0,209.6,160.2,216.4,137.53,2791.1
2018-01-14 11:00:00,147.8,1791.3,11,2018-01-14,19100,21351,7391,12382,6718,871,1721,171.05,232.0,260.0,219.14,163.5,225.96,142.64,2933.0
